Sale_ID,Sale_Date,Customer_ID,Bike_Brand,Bike_Model,Bike_Category,Engine_CC,Ex_Showroom_Price,On_Road_Price,Customer_Age,Customer_Gender,Payment_Mode,State,City,Dealer_Name,Sale_Quantity
1814,2024-05-13,9906,Honda,CBR 250R,Commuter,250cc,244459,272354,19,Female,EMI,Gujarat,Ahmedabad,"Anand, Khosla and Bala Motors",1
1815,2023-12-02,1330,Suzuki,Access 125,Electric,125cc,151813,179543,39,Female,Cash,Karnataka,Bangalore,"Korpal, Dubey and Gala Motors",3
1816,2023-08-20,9131,Hero,XPulse 200,Adventure,200cc,331367,353845,27,Female,EMI,Delhi,New Delhi,Badal-Bora Motors,1
1817,2024-02-14,8133,Yamaha,FZ-S,Commuter,150cc,300886,317543,39,Female,Cash,Karnataka,Mysore,Mannan and Sons Motors,2
1818,2023-02-15,9956,Suzuki,Access 125,Electric,125cc,237332,251107,37,Male,Cash,Gujarat,Surat,Ghose-Bains Motors,2
1819,2023-08-08,1097,Royal Enfield,Himalayan 411,Adventure,400cc+,249645,271430,21,Male,Loan,Gujarat,Ahmedabad,Rana and Sons Motors,1
1820,2023-06-08,7660,TVS,Apache RTR 160,Commuter,150cc,89685,116720,40,Female,Cash,Uttar Pradesh,Kanpur,"Balasubramanian, Rajan and Bala Motors",2
1821,2023-09-13,2060,Honda,Hness CB350,Cruiser,350cc,349375,370678,24,Female,EMI,Delhi,New Delhi,Kohli and Sons Motors,1
1822,2023-08-06,6569,Hero,Splendor Plus,Commuter,150cc,236581,243213,41,Male,Cash,Maharashtra,Nagpur,Sathe and Sons Motors,1
1823,2023-05-26,1903,Honda,CBR 250R,Commuter,250cc,238572,265939,34,Female,Cash,Maharashtra,Mumbai,Wason-Kata Motors,1
1824,2024-12-14,8425,Bajaj,Pulsar 200NS,Commuter,200cc,225232,242527,45,Female,Cash,Tamil Nadu,Coimbatore,Sandal LLC Motors,2
1825,2024-09-07,4872,TVS,RR 310,Sports,150cc,245808,274701,19,Female,Loan,Gujarat,Surat,Singh-Sarna Motors,2
1826,2024-01-07,3333,KTM,Duke 200,Sports,200cc,244147,255051,41,Male,Cash,Rajasthan,Jaipur,Jain-Gola Motors,2
1827,2024-05-07,5019,Suzuki,V-Strom SX,Adventure,150cc,122114,131931,48,Male,EMI,Maharashtra,Pune,"Deshmukh, Chaudhari and Andra Motors",3
1828,2025-01-18,2105,Honda,CB Unicorn 150,Commuter,150cc,256084,285697,36,Male,Loan,Tamil Nadu,Coimbatore,"Ramanathan, Gupta and Rana Motors",1
1829,2023-10-17,6033,Bajaj,Pulsar 200NS,Commuter,200cc,306114,313236,23,Male,Cash,Uttar Pradesh,Kanpur,Gokhale Inc Motors,2
1830,2023-08-22,1315,KTM,Duke 125,Commuter,125cc,233418,258861,48,Male,EMI,Delhi,New Delhi,Batta-Boase Motors,2
1831,2024-07-06,8423,Suzuki,V-Strom SX,Adventure,150cc,230789,260495,35,Female,EMI,West Bengal,Siliguri,Vaidya-Konda Motors,3
1832,2024-02-17,3275,Hero,Xtreme 160R,Commuter,150cc,195088,224161,49,Male,Cash,Tamil Nadu,Coimbatore,Sarma-Babu Motors,2
1833,2024-03-20,6258,KTM,Duke 390,Commuter,400cc+,314436,337129,36,Male,Loan,Rajasthan,Jaipur,Aurora-Bali Motors,2
1834,2024-04-20,9583,Royal Enfield,Himalayan 411,Adventure,400cc+,187808,197926,29,Male,Cash,Maharashtra,Pune,"Sarma, Lalla and Dhar Motors",2
1835,2024-11-05,5006,Bajaj,Dominar 400,Cruiser,400cc+,315250,331366,44,Female,Loan,Delhi,New Delhi,"Bhalla, Kata and Suresh Motors",3
1836,2023-11-25,9765,Royal Enfield,Himalayan 411,Adventure,400cc+,109425,129040,22,Male,EMI,Gujarat,Surat,Kale-Vohra Motors,1
1837,2023-11-21,1786,KTM,Adventure 390,Adventure,400cc+,171715,194137,36,Female,Loan,Karnataka,Bangalore,"Sangha, Tripathi and Brar Motors",3
1838,2023-09-29,2938,KTM,Adventure 390,Adventure,400cc+,110370,126440,30,Female,Loan,Tamil Nadu,Chennai,Malhotra Group Motors,1
1839,2023-02-14,7341,Bajaj,Pulsar 200NS,Commuter,200cc,107666,125213,32,Male,Cash,Rajasthan,Jaipur,Majumdar-Dugar Motors,1
1840,2023-09-06,7783,Hero,HF Deluxe,Commuter,150cc,109030,115100,34,Male,EMI,Rajasthan,Jaipur,"Sarma, Khosla and Chand Motors",3
1841,2024-01-30,3368,Bajaj,Dominar 250,Commuter,250cc,253143,278822,29,Female,EMI,Gujarat,Ahmedabad,Boase Ltd Motors,1
1842,2024-01-27,1949,Yamaha,R15 V4,Sports,150cc,248939,273845,41,Male,EMI,Rajasthan,Jaipur,Garde-Kothari Motors,1
1843,2024-06-29,5453,Honda,CBR 250R,Commuter,250cc,157050,166844,48,Female,EMI,Karnataka,Bangalore,Kara and Sons Motors,2
1844,2024-11-04,1471,Hero,Xtreme 160R,Commuter,150cc,224960,246973,29,Male,Loan,Karnataka,Bangalore,Ghose Ltd Motors,1
1845,2024-01-19,5203,Royal Enfield,Bullet 350,Cruiser,150cc,310714,316785,27,Male,EMI,Tamil Nadu,Coimbatore,"Dugar, Loke and Bera Motors",3
1846,2024-02-13,1138,Suzuki,Gixxer SF 250,Sports,250cc,269389,291312,34,Female,Cash,Karnataka,Mysore,"Vora, Solanki and Tandon Motors",3
1847,2023-05-11,6469,Hero,Xtreme 160R,Commuter,150cc,280726,302947,41,Female,Cash,West Bengal,Siliguri,Choudhry-Edwin Motors,3
1848,2023-11-05,2853,Yamaha,MT-15,Commuter,150cc,98833,122202,32,Male,Cash,Tamil Nadu,Coimbatore,Bail Group Motors,2
1849,2023-02-09,9986,Bajaj,Pulsar 150,Commuter,150cc,124444,149328,30,Male,Cash,Rajasthan,Udaipur,Bhat Ltd Motors,2
1850,2025-01-20,6414,Bajaj,Dominar 250,Commuter,250cc,117158,127434,23,Female,Cash,Karnataka,Bangalore,"Kale, Shenoy and Tiwari Motors",2
1851,2024-09-13,7051,Bajaj,Dominar 250,Commuter,250cc,82688,108977,44,Female,EMI,Tamil Nadu,Coimbatore,Kurian Ltd Motors,3
1852,2023-03-26,6481,Royal Enfield,Bullet 350,Cruiser,150cc,314512,343810,29,Male,EMI,Delhi,New Delhi,Bains-Bakshi Motors,1
1853,2024-04-24,1069,KTM,RC 200,Sports,150cc,186450,207669,28,Female,EMI,Maharashtra,Mumbai,"Kalla, Deshmukh and Bhatt Motors",2
1854,2024-05-22,6990,KTM,Duke 200,Sports,200cc,90327,118093,50,Female,EMI,Gujarat,Surat,"Goel, Chaudhari and Kashyap Motors",3
1855,2024-10-06,7797,Yamaha,R15 V4,Sports,150cc,274782,287017,39,Male,Loan,Gujarat,Ahmedabad,"Mangat, Gour and Agate Motors",1
1856,2024-11-24,4209,Royal Enfield,Himalayan 411,Adventure,400cc+,189320,207821,29,Female,Loan,Karnataka,Mysore,Varma-Chad Motors,1
1857,2024-07-28,2498,Yamaha,Fascino 125,Electric,125cc,299323,313970,49,Male,Cash,Delhi,New Delhi,"Barad, Datta and Chhabra Motors",2
1858,2023-06-01,2382,Suzuki,V-Strom SX,Adventure,150cc,257119,278289,21,Female,Loan,Delhi,New Delhi,Raman Ltd Motors,2
1859,2024-03-25,5450,Yamaha,R15 V4,Sports,150cc,250415,274782,50,Male,Loan,Tamil Nadu,Chennai,Sha-Mahajan Motors,1
1860,2024-01-02,3670,Hero,XPulse 200,Adventure,200cc,156399,166660,27,Female,EMI,West Bengal,Siliguri,"Comar, Keer and Sethi Motors",3
1861,2025-01-04,7017,Yamaha,MT-15,Commuter,150cc,340675,357180,29,Female,Loan,Karnataka,Mysore,Manda-Sathe Motors,1
1862,2024-08-14,9434,Hero,HF Deluxe,Commuter,150cc,206067,217305,45,Male,EMI,Karnataka,Bangalore,"Joshi, Hayer and Dora Motors",1
1863,2024-07-11,5451,Honda,Hornet 2.0,Commuter,150cc,269704,291097,24,Male,Loan,Rajasthan,Jaipur,Hayre Inc Motors,3
1864,2023-08-21,2306,TVS,Apache RTR 160,Commuter,150cc,82512,110382,27,Male,Cash,West Bengal,Kolkata,Din-Din Motors,2
1865,2024-12-21,8563,Honda,Hness CB350,Cruiser,350cc,104724,125905,47,Female,Cash,Delhi,New Delhi,Mani-Bera Motors,1
1866,2024-07-24,4632,KTM,Adventure 390,Adventure,400cc+,264317,292852,37,Female,EMI,West Bengal,Siliguri,"Balay, Choudhry and Shetty Motors",1
1867,2023-02-21,6491,Honda,Hornet 2.0,Commuter,150cc,326597,333246,18,Female,Loan,Maharashtra,Nagpur,"Buch, Kumar and Hayer Motors",1
1868,2024-11-14,9941,TVS,Apache RTR 200,Commuter,200cc,315610,329441,40,Male,Cash,Rajasthan,Udaipur,"Majumdar, Srivastava and Sankar Motors",2
1869,2023-04-10,4793,TVS,RR 310,Sports,150cc,96139,114186,23,Female,Cash,Karnataka,Bangalore,Raman Ltd Motors,3
1870,2024-12-04,1713,Suzuki,V-Strom SX,Adventure,150cc,107452,119336,42,Female,EMI,Rajasthan,Jaipur,Kari-Sama Motors,2
1871,2024-06-04,7513,Hero,Splendor Plus,Commuter,150cc,267962,281306,42,Male,EMI,Uttar Pradesh,Lucknow,Kadakia and Sons Motors,1
1872,2024-10-16,4737,Honda,Hornet 2.0,Commuter,150cc,174884,191330,31,Male,EMI,Uttar Pradesh,Lucknow,Vora-Sankar Motors,2
1873,2024-11-07,5021,Suzuki,Gixxer SF 250,Sports,250cc,228794,255951,18,Male,Loan,Gujarat,Surat,Bains-Sundaram Motors,3
1874,2024-06-30,9705,Bajaj,Pulsar 150,Commuter,150cc,222695,235674,20,Male,EMI,West Bengal,Kolkata,Dass-Bhagat Motors,2
1875,2023-05-23,2984,Royal Enfield,Himalayan 411,Adventure,400cc+,185951,212130,20,Male,Cash,Tamil Nadu,Coimbatore,Lalla LLC Motors,1
1876,2024-07-15,5224,Yamaha,Fascino 125,Electric,125cc,285957,301824,28,Female,Cash,Uttar Pradesh,Lucknow,"Deol, Dutta and Din Motors",2
1877,2024-06-03,1068,Bajaj,Pulsar 220F,Commuter,150cc,266593,292243,30,Male,EMI,Gujarat,Ahmedabad,Kala-Bhatnagar Motors,1
1878,2024-02-20,8592,Royal Enfield,Bullet 350,Cruiser,150cc,148932,175412,44,Male,Cash,Uttar Pradesh,Lucknow,"Karan, Dhaliwal and Sahni Motors",3
1879,2024-04-10,7236,Bajaj,Dominar 400,Cruiser,400cc+,90926,113363,22,Female,EMI,West Bengal,Siliguri,Dalal Group Motors,2
1880,2024-03-16,8407,TVS,Apache RTR 160,Commuter,150cc,226205,243109,20,Female,EMI,Maharashtra,Nagpur,"Char, Master and Shetty Motors",3
1881,2024-08-05,3258,Yamaha,MT-15,Commuter,150cc,188173,198959,50,Male,Loan,Karnataka,Bangalore,Reddy PLC Motors,2
1882,2024-09-12,7437,Hero,XPulse 200,Adventure,200cc,142705,164682,30,Male,Cash,West Bengal,Kolkata,Khosla and Sons Motors,1
1883,2024-02-08,2969,Hero,Splendor Plus,Commuter,150cc,246321,265255,45,Male,Loan,Rajasthan,Udaipur,"Kaur, Choudhary and Bhakta Motors",2
1884,2024-02-23,3461,Suzuki,Access 125,Electric,125cc,83048,89473,42,Male,Loan,Uttar Pradesh,Kanpur,Bumb PLC Motors,3
1885,2024-12-17,6140,Royal Enfield,Classic 350,Cruiser,350cc,298017,325110,22,Male,EMI,Delhi,New Delhi,Krishna and Sons Motors,1
1886,2024-08-18,3329,Suzuki,V-Strom SX,Adventure,150cc,210959,220326,43,Male,EMI,Maharashtra,Mumbai,Tripathi-Setty Motors,2
1887,2024-08-04,6378,Honda,Hornet 2.0,Commuter,150cc,194442,201843,41,Female,Loan,Karnataka,Mysore,Ghosh Group Motors,3
1888,2023-05-26,5883,TVS,RR 310,Sports,150cc,218396,245630,20,Male,Cash,West Bengal,Kolkata,Mani-Wali Motors,2
1889,2024-11-06,9652,Honda,Hness CB350,Cruiser,350cc,310749,319770,47,Female,Cash,Rajasthan,Jaipur,Chauhan LLC Motors,3
1890,2023-08-10,4144,Bajaj,Pulsar 220F,Commuter,150cc,110552,124365,33,Male,Loan,Delhi,New Delhi,Sharma and Sons Motors,1
1891,2023-12-11,9847,Yamaha,R15 V4,Sports,150cc,117709,146957,27,Female,EMI,Karnataka,Bangalore,Ramanathan-Varghese Motors,3
1892,2023-03-13,6434,TVS,RR 310,Sports,150cc,141863,158569,22,Female,Loan,Gujarat,Ahmedabad,Sule Group Motors,1
1893,2024-11-23,8029,Royal Enfield,Bullet 350,Cruiser,150cc,89946,100794,35,Male,EMI,Maharashtra,Pune,Mangal-Tank Motors,3
1894,2024-04-25,6191,Bajaj,Pulsar 150,Commuter,150cc,175714,191152,24,Male,Loan,Delhi,New Delhi,Guha Ltd Motors,3
1895,2023-04-17,6445,Royal Enfield,Classic 350,Cruiser,350cc,278272,297359,33,Female,Cash,West Bengal,Kolkata,Loyal-Chacko Motors,1
1896,2024-11-29,5216,Honda,Hness CB350,Cruiser,350cc,154507,182187,50,Female,EMI,Gujarat,Surat,Dora-Ghosh Motors,1
1897,2024-03-06,2642,Royal Enfield,Hunter 350,Commuter,350cc,112861,141735,41,Male,Cash,Karnataka,Bangalore,"Kaul, Devi and Tripathi Motors",3
1898,2024-08-27,9466,Suzuki,Gixxer SF 250,Sports,250cc,288563,297509,30,Female,Loan,Rajasthan,Udaipur,Bhargava LLC Motors,1
1899,2024-01-02,2888,Royal Enfield,Meteor 350,Cruiser,350cc,142953,151410,29,Female,Cash,Karnataka,Mysore,"Kannan, Sahota and Kale Motors",1
1900,2023-12-21,2522,Hero,Splendor Plus,Commuter,150cc,236755,242229,29,Male,EMI,Delhi,New Delhi,Tiwari-Edwin Motors,1
1901,2025-01-28,1654,Hero,XPulse 200,Adventure,200cc,167870,187028,26,Female,EMI,Maharashtra,Mumbai,Ravel-Halder Motors,1
1902,2023-08-11,5692,Yamaha,R15 V4,Sports,150cc,216026,238040,21,Male,Loan,Rajasthan,Udaipur,Sarma Inc Motors,3
1903,2025-01-18,8875,Royal Enfield,Hunter 350,Commuter,350cc,302604,310979,28,Female,EMI,West Bengal,Siliguri,"Sharaf, Gola and Sachdeva Motors",1
1904,2023-06-15,5318,Honda,CB Unicorn 150,Commuter,150cc,168138,193798,23,Male,Loan,Tamil Nadu,Chennai,Upadhyay-Chakrabarti Motors,2
1905,2024-02-28,7703,TVS,Apache RTR 160,Commuter,150cc,107900,113558,39,Female,Loan,Delhi,New Delhi,"Dara, Chakraborty and Bhakta Motors",3
1906,2024-10-08,6621,Suzuki,V-Strom SX,Adventure,150cc,335322,359647,44,Male,Cash,Tamil Nadu,Chennai,Sarraf-Sampath Motors,3
1907,2023-02-19,8002,Honda,Hornet 2.0,Commuter,150cc,239999,259227,40,Female,Cash,Tamil Nadu,Coimbatore,Kala-Singhal Motors,3
1908,2024-01-07,3333,Royal Enfield,Classic 350,Cruiser,350cc,117974,142751,44,Female,Cash,Rajasthan,Udaipur,Trivedi-Shukla Motors,2
1909,2023-06-23,8023,Yamaha,Fascino 125,Electric,125cc,237652,242997,40,Male,Cash,West Bengal,Kolkata,Raj-Hora Motors,1
1910,2024-12-17,1356,Hero,HF Deluxe,Commuter,150cc,280704,308481,41,Male,Cash,Tamil Nadu,Coimbatore,"Deep, Sheth and Edwin Motors",2
1911,2024-10-15,8851,Bajaj,Pulsar 200NS,Commuter,200cc,330143,356504,47,Female,EMI,Maharashtra,Nagpur,Sarkar LLC Motors,2
1912,2023-08-24,8807,Royal Enfield,Classic 350,Cruiser,350cc,132789,146711,20,Male,Loan,Uttar Pradesh,Kanpur,Atwal-Arora Motors,1
1913,2024-08-13,2567,Honda,CBR 250R,Commuter,250cc,97615,104920,18,Male,EMI,Uttar Pradesh,Lucknow,Borde-Balan Motors,1
1914,2023-12-10,9010,TVS,Apache RTR 160,Commuter,150cc,314750,330157,29,Female,EMI,Rajasthan,Udaipur,"Jain, Yadav and Upadhyay Motors",1
1915,2023-02-21,8903,Honda,Hornet 2.0,Commuter,150cc,340914,351539,48,Female,Cash,Uttar Pradesh,Lucknow,"Borra, Keer and Maharaj Motors",2
1916,2023-02-09,4960,Royal Enfield,Meteor 350,Cruiser,350cc,233899,252401,33,Male,EMI,Karnataka,Mysore,"Chada, Bera and Bhatti Motors",3
1917,2024-03-18,5442,Suzuki,Access 125,Electric,125cc,202152,211961,28,Female,EMI,Rajasthan,Udaipur,"Bhalla, Rao and Grewal Motors",1
1918,2023-11-22,8647,Yamaha,MT-15,Commuter,150cc,254912,266497,32,Male,EMI,West Bengal,Kolkata,Sule-Varty Motors,2
1919,2023-05-08,4009,Honda,CB Unicorn 150,Commuter,150cc,307725,316703,19,Male,Loan,Uttar Pradesh,Kanpur,"Thaker, Tiwari and Saraf Motors",3
1920,2023-08-06,3428,Suzuki,Access 125,Electric,125cc,243784,267519,32,Male,Cash,Karnataka,Mysore,"Ray, Randhawa and Bail Motors",3
1921,2023-09-05,5998,Suzuki,Access 125,Electric,125cc,343118,357201,32,Female,Cash,Rajasthan,Udaipur,Gaba-Warrior Motors,1
1922,2023-09-04,3092,TVS,Apache RTR 200,Commuter,200cc,299131,308334,40,Female,EMI,Karnataka,Mysore,"Ranganathan, Biswas and Tak Motors",3
1923,2023-06-08,6638,TVS,RR 310,Sports,150cc,87966,94639,41,Female,EMI,Karnataka,Mysore,"Boase, Barman and Magar Motors",1
1924,2023-03-26,8294,KTM,Duke 200,Sports,200cc,186006,192929,19,Male,EMI,Tamil Nadu,Chennai,Soni-Rajagopalan Motors,2
1925,2023-10-31,7867,Royal Enfield,Himalayan 411,Adventure,400cc+,94496,117107,22,Male,Loan,Maharashtra,Nagpur,"Ram, Gade and Kanda Motors",1
1926,2023-02-08,9440,Royal Enfield,Classic 350,Cruiser,350cc,313121,318458,45,Male,Loan,Tamil Nadu,Coimbatore,"Kala, Jani and Kadakia Motors",2
1927,2024-10-06,3307,TVS,Apache RTR 200,Commuter,200cc,261567,280526,22,Female,Cash,Karnataka,Mysore,Borah-Anand Motors,3
1928,2023-07-18,9484,Bajaj,Dominar 400,Cruiser,400cc+,219067,230421,24,Male,Cash,Gujarat,Surat,Iyengar-Suresh Motors,3
1929,2023-11-07,7369,KTM,Adventure 390,Adventure,400cc+,145263,162435,34,Male,EMI,Gujarat,Surat,Dewan LLC Motors,2
1930,2024-11-30,5551,TVS,Apache RTR 160,Commuter,150cc,96870,102506,49,Female,Loan,West Bengal,Kolkata,"Dua, Saha and Ghosh Motors",2
1931,2024-01-05,8755,Bajaj,Pulsar 200NS,Commuter,200cc,345547,361672,18,Female,EMI,Karnataka,Bangalore,"Sharaf, Subramanian and Bala Motors",2
1932,2023-10-15,5137,TVS,RR 310,Sports,150cc,202385,217025,18,Male,Cash,Delhi,New Delhi,Tank and Sons Motors,1
1933,2023-09-11,3641,Honda,CB Unicorn 150,Commuter,150cc,179612,196177,32,Male,Cash,Gujarat,Ahmedabad,"Mannan, Sandhu and Dewan Motors",2
1934,2023-03-12,5497,KTM,RC 200,Sports,150cc,340854,348148,46,Female,Loan,Uttar Pradesh,Lucknow,Swaminathan and Sons Motors,3
1935,2025-02-04,3374,Yamaha,MT-15,Commuter,150cc,201054,229630,32,Male,Cash,Maharashtra,Nagpur,Suresh-Bobal Motors,3
1936,2024-08-11,1002,Yamaha,Fascino 125,Electric,125cc,304496,310718,46,Male,EMI,Tamil Nadu,Coimbatore,"Din, Rau and Shenoy Motors",2
1937,2025-01-15,4737,Royal Enfield,Hunter 350,Commuter,350cc,287417,296498,18,Male,EMI,Uttar Pradesh,Kanpur,Suresh Group Motors,3
1938,2024-05-04,6510,TVS,RR 310,Sports,150cc,344064,356731,45,Female,Cash,Delhi,New Delhi,Bal Inc Motors,1
1939,2023-09-24,1511,Royal Enfield,Hunter 350,Commuter,350cc,259990,282712,44,Female,Loan,Gujarat,Ahmedabad,Badami PLC Motors,3
1940,2023-12-06,9251,KTM,Duke 250,Sports,250cc,86762,109072,46,Male,Loan,Karnataka,Mysore,Virk-Agrawal Motors,1
1941,2023-04-05,8181,Royal Enfield,Bullet 350,Cruiser,150cc,141933,163404,34,Male,Loan,Tamil Nadu,Coimbatore,Varty PLC Motors,1
1942,2024-01-07,1808,KTM,Duke 125,Commuter,125cc,107116,116124,41,Female,Loan,Tamil Nadu,Chennai,Sankar LLC Motors,3
1943,2024-02-29,8605,Royal Enfield,Hunter 350,Commuter,350cc,225268,236278,40,Male,Loan,Maharashtra,Mumbai,Chadha-Solanki Motors,3
1944,2023-03-18,5064,Suzuki,V-Strom SX,Adventure,150cc,304341,320473,35,Male,Cash,Gujarat,Surat,Kala Inc Motors,1
1945,2024-04-17,2276,Honda,CB Unicorn 150,Commuter,150cc,292234,317044,45,Male,EMI,Uttar Pradesh,Lucknow,"Kannan, Hans and Chakrabarti Motors",1
1946,2023-11-01,2339,KTM,Duke 125,Commuter,125cc,154618,181306,32,Female,Cash,Maharashtra,Pune,"D’Alia, Mall and Mangat Motors",1
1947,2023-08-26,5827,Royal Enfield,Classic 350,Cruiser,350cc,252038,272652,45,Male,Cash,Maharashtra,Pune,Kala-Bains Motors,3
1948,2025-02-04,4695,Yamaha,FZ-S,Commuter,150cc,224478,249916,43,Female,Loan,Tamil Nadu,Coimbatore,Dutt-Kale Motors,1
1949,2023-10-16,5181,Bajaj,Pulsar 200NS,Commuter,200cc,105765,119915,38,Female,Loan,Uttar Pradesh,Kanpur,"Sampath, Chakrabarti and Verma Motors",1
1950,2023-10-30,8313,Yamaha,R15 V4,Sports,150cc,184910,196090,45,Female,Cash,Tamil Nadu,Chennai,Jha LLC Motors,3
1951,2024-11-23,8627,TVS,RR 310,Sports,150cc,102145,128269,24,Male,EMI,Maharashtra,Pune,"Deep, Kanda and Bhavsar Motors",3
1952,2023-12-15,9856,Hero,Splendor Plus,Commuter,150cc,310155,336193,41,Male,Loan,Maharashtra,Mumbai,Agarwal Group Motors,2
1953,2024-06-30,5761,Suzuki,V-Strom SX,Adventure,150cc,94153,111051,41,Female,Cash,Rajasthan,Udaipur,"Ram, Ahluwalia and Subramanian Motors",3
1954,2024-12-24,1990,Bajaj,Pulsar 200NS,Commuter,200cc,345640,360864,22,Female,Cash,Uttar Pradesh,Lucknow,Ghosh PLC Motors,3
1955,2023-10-19,3589,Hero,Xtreme 160R,Commuter,150cc,240424,250393,22,Female,Cash,Gujarat,Ahmedabad,"Bhandari, Seshadri and Bhattacharyya Motors",2
1956,2024-08-20,7745,TVS,RR 310,Sports,150cc,151940,160927,42,Male,EMI,Karnataka,Bangalore,"Thakur, Ganguly and Goda Motors",2
1957,2024-05-27,5619,KTM,Duke 390,Commuter,400cc+,264471,276544,27,Female,EMI,Rajasthan,Jaipur,Brahmbhatt-Aurora Motors,2
1958,2024-06-13,5209,TVS,Apache RTR 200,Commuter,200cc,286322,300621,38,Female,EMI,Karnataka,Bangalore,Bail-Mannan Motors,3
1959,2024-09-08,3828,Royal Enfield,Classic 350,Cruiser,350cc,165781,177775,41,Male,Cash,Tamil Nadu,Coimbatore,Raval-Gade Motors,2
1960,2025-01-06,8492,TVS,Apache RTR 160,Commuter,150cc,98034,104127,36,Female,Loan,Karnataka,Bangalore,Joshi-Banik Motors,2
1961,2024-12-11,1736,Hero,Splendor Plus,Commuter,150cc,139105,166254,30,Female,Loan,Gujarat,Surat,Bains Group Motors,3
1962,2024-01-12,1296,Yamaha,Fascino 125,Electric,125cc,343049,357920,18,Male,EMI,Maharashtra,Mumbai,Char-Dube Motors,2
1963,2023-12-30,5004,Royal Enfield,Himalayan 411,Adventure,400cc+,267299,274549,26,Male,Cash,Rajasthan,Jaipur,"Koshy, Shenoy and Sundaram Motors",2
1964,2024-01-06,6177,TVS,Apache RTR 200,Commuter,200cc,166656,187785,21,Female,Loan,Tamil Nadu,Chennai,Kapadia-Sandal Motors,3
1965,2024-08-08,8847,Suzuki,V-Strom SX,Adventure,150cc,80685,88559,21,Female,Loan,Uttar Pradesh,Kanpur,Dass-Chhabra Motors,2
1966,2024-02-26,5685,Suzuki,V-Strom SX,Adventure,150cc,323051,332534,49,Male,EMI,Gujarat,Ahmedabad,"Rama, Solanki and Ravel Motors",1
1967,2024-01-25,3414,Bajaj,Pulsar 220F,Commuter,150cc,283110,299884,22,Female,Loan,Tamil Nadu,Chennai,Ramaswamy Group Motors,1
1968,2023-02-09,3761,Suzuki,V-Strom SX,Adventure,150cc,208213,216780,37,Male,Loan,West Bengal,Kolkata,"Chahal, Grover and Ramakrishnan Motors",3
1969,2024-11-16,2322,Suzuki,V-Strom SX,Adventure,150cc,305092,315615,41,Male,EMI,Uttar Pradesh,Lucknow,Sama-Sharaf Motors,1
1970,2025-02-05,8645,Royal Enfield,Bullet 350,Cruiser,150cc,299008,327177,34,Male,Loan,Uttar Pradesh,Lucknow,Vala and Sons Motors,2
1971,2023-04-25,5659,Yamaha,FZ-S,Commuter,150cc,126753,140032,36,Female,EMI,West Bengal,Siliguri,Sinha LLC Motors,2
1972,2024-08-21,2734,Honda,CBR 250R,Commuter,250cc,154052,167286,28,Female,Loan,West Bengal,Siliguri,Sidhu-Gokhale Motors,2
1973,2024-08-17,5192,Suzuki,V-Strom SX,Adventure,150cc,326905,354367,36,Female,EMI,Rajasthan,Jaipur,Kumer-Wadhwa Motors,3
1974,2024-05-06,9150,Yamaha,MT-15,Commuter,150cc,326651,338439,27,Male,Loan,Delhi,New Delhi,"Chatterjee, Tandon and Sami Motors",1
1975,2024-01-11,2012,TVS,RR 310,Sports,150cc,221380,244617,46,Female,Cash,Maharashtra,Pune,"Joshi, Anand and Ghosh Motors",1
1976,2024-01-18,1099,KTM,RC 200,Sports,150cc,113293,126957,46,Male,Loan,Tamil Nadu,Coimbatore,Dhillon Ltd Motors,3
1977,2023-04-21,6558,Bajaj,Pulsar 220F,Commuter,150cc,130739,149389,18,Male,EMI,Karnataka,Mysore,Chacko-Sarin Motors,2
1978,2024-07-21,7041,Suzuki,Access 125,Electric,125cc,214786,235434,45,Female,EMI,Gujarat,Surat,Jhaveri LLC Motors,1
1979,2024-02-24,5426,Bajaj,Pulsar 150,Commuter,150cc,175713,188378,38,Female,Cash,Tamil Nadu,Coimbatore,Kapur and Sons Motors,3
1980,2024-08-30,3994,Hero,Xtreme 160R,Commuter,150cc,232266,238652,33,Male,EMI,Maharashtra,Nagpur,"Hans, Dugar and Jain Motors",1
1981,2024-11-10,8921,Royal Enfield,Bullet 350,Cruiser,150cc,245065,263837,31,Male,Cash,West Bengal,Siliguri,Verma-Bir Motors,1
1982,2023-11-14,3667,Yamaha,MT-15,Commuter,150cc,168879,189190,40,Male,Loan,West Bengal,Siliguri,Mangat-Goswami Motors,1
1983,2024-03-01,9934,Royal Enfield,Himalayan 411,Adventure,400cc+,218807,244025,19,Male,EMI,Gujarat,Ahmedabad,Baral and Sons Motors,3
1984,2024-09-10,7144,Honda,CB Unicorn 150,Commuter,150cc,209308,229810,34,Female,EMI,West Bengal,Kolkata,"Bhandari, Sharma and Sagar Motors",3
1985,2024-05-02,7389,Yamaha,FZ-S,Commuter,150cc,293275,306916,34,Male,Cash,Gujarat,Surat,"Arora, Varty and Gole Motors",2
1986,2024-07-14,6973,Royal Enfield,Himalayan 411,Adventure,400cc+,190038,201845,29,Male,EMI,Gujarat,Ahmedabad,Master-Badal Motors,2
1987,2024-10-26,3304,Suzuki,Access 125,Electric,125cc,336263,363432,21,Male,Loan,Gujarat,Ahmedabad,Gola-Bawa Motors,1
1988,2024-05-25,2479,TVS,RR 310,Sports,150cc,229538,238004,41,Male,Loan,Delhi,New Delhi,Batta-Ravel Motors,3
